window_start,device_mac,pkt_count,byte_count,mean_iat,std_iat,arp_req_count,arp_req_rate,arp_reply_count,arp_reply_rate,broadcast_ratio,avg_response_latency,send_recv_ratio
1785313313.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313313.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313318.519992,08:00:27:5a:87:bc,84,4148,0.00947732523263219,0.0033471208447305684,71,14.2,2,0.4,0.9523809523809523,,17.283333333333335
1785313318.519992,08:00:27:8a:0d:75,1,120,,,0,0.0,0,0.0,0.0,,0.7894736842105263
1785313318.519992,08:00:27:a5:9e:2d,1,120,,,0,0.0,0,0.0,0.0,,0.7894736842105263
1785313323.519992,08:00:27:5a:87:bc,702,29930,0.00685595445728166,0.019611700768443843,687,137.4,10,2.0,0.9829059829059829,,249.41666666666666
1785313323.519992,08:00:27:8a:0d:75,1,60,,,0,0.0,1,0.2,0.0,,0.17543859649122806
1785313323.519992,08:00:27:a5:9e:2d,1,60,,,0,0.0,1,0.2,0.0,,0.17543859649122806
1785313328.519992,08:00:27:5a:87:bc,531,22632,0.00902258315176334,0.05465022897157525,518,103.6,10,2.0,0.9774011299435028,,94.3
1785313328.519992,08:00:27:8a:0d:75,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
1785313328.519992,08:00:27:a5:9e:2d,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
1785313333.519992,08:00:27:5a:87:bc,271,11878,0.018378240973861128,0.09529375042275891,255,51.0,10,2.0,0.955719557195572,,49.49166666666667
1785313333.519992,08:00:27:8a:0d:75,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
1785313333.519992,08:00:27:a5:9e:2d,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
